"iid","partner_id","match","is_male","would_meet_partner_again","partner_attractiveness","partner_sincerity","partner_intelligence","partner_fun","partner_ambition","partner_shared_interests","liking_towards_partner","how_probable_partner_will_say_yes","has_met_partner_before","estimated_num_matches"
335,322,FALSE,TRUE,FALSE,5,4,4,2,2,NA,3,1,FALSE,1
335,323,FALSE,TRUE,TRUE,8,8,8,6,8,5,8,6,FALSE,1
335,324,TRUE,TRUE,TRUE,6,7,7,7,NA,7,7,5,FALSE,1
335,325,FALSE,TRUE,FALSE,4,8,5,7,7,NA,5,4,FALSE,1
335,326,FALSE,TRUE,FALSE,4,7,6,6,6,3,4,1,FALSE,1
335,327,FALSE,TRUE,TRUE,7,6,7,6,5,7,6,5,FALSE,1
335,328,FALSE,TRUE,FALSE,5,8,6,6,6,6,6,4,FALSE,1
335,329,FALSE,TRUE,FALSE,5,7,5,5,NA,5,6,6,FALSE,1
335,330,FALSE,TRUE,TRUE,8,8,8,8,6,8,7,5,FALSE,1
335,331,FALSE,TRUE,FALSE,3,6,4,3,3,NA,3,1,FALSE,1
336,322,FALSE,TRUE,FALSE,6,8,8,8,8,1,2,1,FALSE,0
336,323,FALSE,TRUE,FALSE,6,5,4,3,4,2,3,1,FALSE,0
336,324,TRUE,TRUE,TRUE,7,7,6,8,6,8,7,3,FALSE,0
336,325,FALSE,TRUE,FALSE,6,8,8,7,5,6,4,3,FALSE,0
336,326,FALSE,TRUE,FALSE,4,8,7,8,7,6,2,4,FALSE,0
336,327,FALSE,TRUE,TRUE,8,5,7,7,6,5,8,4,FALSE,0
336,328,FALSE,TRUE,FALSE,5,7,7,4,9,2,2,1,FALSE,0
336,329,FALSE,TRUE,FALSE,2,2,5,1,7,1,1,1,FALSE,0
336,330,FALSE,TRUE,FALSE,6,3,7,6,9,1,4,1,FALSE,0
336,331,FALSE,TRUE,FALSE,2,7,7,5,8,2,2,1,FALSE,0
337,322,TRUE,TRUE,TRUE,9,9,9,7,7,6,8,7,FALSE,5
337,323,FALSE,TRUE,TRUE,10,10,9,7,7,8,8,6,FALSE,5
337,324,FALSE,TRUE,FALSE,6,6,7,7,6,5,5,5,FALSE,5
337,325,TRUE,TRUE,TRUE,10,9,9,10,8,9,9,6,FALSE,5
337,326,TRUE,TRUE,TRUE,7,10,9,7,7,7,6,6,FALSE,5
337,327,FALSE,TRUE,TRUE,10,10,10,9,9,8,10,8,FALSE,5
337,328,FALSE,TRUE,TRUE,9,6,8,7,7,6,6,5,FALSE,5
337,329,FALSE,TRUE,TRUE,7,9,8,6,6,6,6,6,FALSE,5
337,330,FALSE,TRUE,TRUE,10,7,8,8,8,6,6,5,FALSE,5
337,331,FALSE,TRUE,FALSE,8,9,7,6,6,6,6,6,FALSE,5
338,322,FALSE,TRUE,FALSE,6,6,6,5,6,5,5,5,FALSE,4
338,323,FALSE,TRUE,FALSE,6,6,7,6,6,5,6,6,FALSE,4
338,324,FALSE,TRUE,FALSE,5,6,6,5,6,5,4,4,FALSE,4
338,325,TRUE,TRUE,TRUE,5,6,7,7,6,7,6,6,FALSE,4
338,326,TRUE,TRUE,TRUE,5,8,8,8,8,8,7,7,FALSE,4
338,327,FALSE,TRUE,TRUE,8,8,8,7,8,7,6,7,FALSE,4
338,328,FALSE,TRUE,TRUE,8,8,8,8,7,7,7,5,FALSE,4
338,329,FALSE,TRUE,TRUE,6,8,7,6,7,6,7,6,FALSE,4
338,330,FALSE,TRUE,TRUE,7,7,8,7,9,6,7,5,FALSE,4
338,331,FALSE,TRUE,TRUE,6,5,7,5,7,6,6,5,FALSE,4
339,322,TRUE,TRUE,TRUE,8,7,7,8,9,7,8,7,FALSE,3
339,323,TRUE,TRUE,TRUE,9,9,8,6,8,5,8,7,FALSE,3
339,324,FALSE,TRUE,FALSE,8,6,7,9,7,7,9,6,FALSE,3
339,325,TRUE,TRUE,TRUE,8,8,7,9,6,6,8,8,FALSE,3
339,326,FALSE,TRUE,FALSE,4,8,6,5,6,3,4,9,FALSE,3
339,327,FALSE,TRUE,FALSE,9,9,9,9,8,10,9,8,FALSE,3
339,328,TRUE,TRUE,TRUE,7,9,8,8,6,7,8,9,FALSE,3
339,329,FALSE,TRUE,TRUE,6,9,8,6,6,9,7,9,FALSE,3
339,330,FALSE,TRUE,FALSE,6,9,9,8,8,7,6,7,FALSE,3
339,331,FALSE,TRUE,FALSE,4,6,5,3,4,4,4,6,FALSE,3
340,322,FALSE,TRUE,FALSE,5,7,8,5,6,5,5,4,FALSE,1
340,323,FALSE,TRUE,FALSE,7,8,7,4,5,4,5,4,FALSE,1
340,324,TRUE,TRUE,TRUE,9,8,8,10,7,9,8,7,FALSE,1
340,325,FALSE,TRUE,FALSE,6,5,6,8,10,5,7,5,FALSE,1
340,326,FALSE,TRUE,FALSE,4,8,6,5,5,7,5,5,FALSE,1
340,327,FALSE,TRUE,TRUE,8,5,6,9,7,4,6,5,FALSE,1
340,328,FALSE,TRUE,FALSE,8,6,7,7,6,4,5,4,FALSE,1
340,329,FALSE,TRUE,FALSE,5,8,7,4,5,4,5,4,FALSE,1
340,330,FALSE,TRUE,FALSE,7,8,8,8,6,7,6,5,FALSE,1
340,331,FALSE,TRUE,FALSE,5,8,6,5,6,4,5,4,FALSE,1
341,361,FALSE,FALSE,FALSE,4,3,6,3,6,1,5,4,FALSE,10
341,362,FALSE,FALSE,FALSE,6,4,6,8,8,8,5,6,FALSE,10
341,363,FALSE,FALSE,FALSE,4,10,8,8,8,4,6,8,FALSE,10
341,364,FALSE,FALSE,FALSE,6,10,8,8,8,4,6,8,FALSE,10
341,365,FALSE,FALSE,FALSE,7,7,8,7,10,6,6,4,FALSE,10
341,366,TRUE,FALSE,TRUE,8,8,10,8,10,10,8,8,FALSE,10
341,367,FALSE,FALSE,TRUE,6,10,10,9,8,7,8,8,FALSE,10
341,368,TRUE,FALSE,TRUE,2,8,8,8,7,6,6,6,FALSE,10
341,369,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
341,370,FALSE,FALSE,FALSE,8,8,8,8,8,5,8,2,FALSE,10
341,371,TRUE,FALSE,TRUE,6,5,6,5,6,5,5,3,FALSE,10
341,372,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
341,373,FALSE,FALSE,FALSE,8,8,8,8,8,8,6,8,FALSE,10
341,374,FALSE,FALSE,FALSE,6,10,9,8,8,6,8,8,FALSE,10
341,375,FALSE,FALSE,TRUE,10,9,9,8,7,6,7,7,FALSE,10
341,376,FALSE,FALSE,FALSE,8,8,10,7,10,6,5,6,FALSE,10
341,377,FALSE,FALSE,FALSE,6,6,6,6,6,6,4,6,FALSE,10
341,378,FALSE,FALSE,FALSE,8,8,8,8,8,8,6,8,FALSE,10
342,361,FALSE,FALSE,FALSE,4,6,10,4,10,NA,4,3,FALSE,6
342,362,FALSE,FALSE,TRUE,5,4,4,6,4,NA,5,3,FALSE,6
342,363,FALSE,FALSE,FALSE,4,5,6,4,6,NA,4,5,FALSE,6
342,364,FALSE,FALSE,FALSE,5,6,7,6,7,0,5,5,FALSE,6
342,365,FALSE,FALSE,FALSE,5,6,5,6,5,NA,5,4,FALSE,6
342,366,FALSE,FALSE,TRUE,6,5,6,4,4,NA,6,4,FALSE,6
342,367,TRUE,FALSE,TRUE,8,9,8,9,7,NA,8,7,FALSE,6
342,368,FALSE,FALSE,TRUE,6,6,6,6,6,NA,8,8,FALSE,6
342,369,FALSE,FALSE,FALSE,4,4,5,6,NA,NA,6,6,FALSE,6
342,370,FALSE,FALSE,TRUE,8,8,9,8,7,8,8,5,FALSE,6
342,371,FALSE,FALSE,TRUE,7,7,NA,7,8,NA,7,6,FALSE,6
342,372,FALSE,FALSE,FALSE,6,5,7,6,6,NA,6,4,FALSE,6
342,373,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
342,374,FALSE,FALSE,FALSE,3,5,5,3,NA,NA,3,4,FALSE,6
342,375,FALSE,FALSE,TRUE,10,7,6,5,7,NA,7,3,FALSE,6
342,376,FALSE,FALSE,TRUE,7,8,10,7,10,NA,7,6,FALSE,6
342,377,FALSE,FALSE,FALSE,5,6,6,4,5,NA,5,5,FALSE,6
342,378,FALSE,FALSE,TRUE,7,7,7,5,NA,NA,7,6,FALSE,6
343,361,TRUE,FALSE,TRUE,3,5,5,5,5,5,5,10,FALSE,2
343,362,TRUE,FALSE,TRUE,5,5,7,7,7,5,5,4,FALSE,2
343,363,FALSE,FALSE,FALSE,7,7,7,6,6,5,6,3,FALSE,2
343,364,FALSE,FALSE,FALSE,5,8,7,6,7,5,7,3,FALSE,2
343,365,FALSE,FALSE,FALSE,6,6,8,6,NA,NA,7,2,FALSE,2
343,366,FALSE,FALSE,TRUE,9,8,8,7,NA,5,7,5,FALSE,2
343,367,FALSE,FALSE,TRUE,8,8,8,8,9,9,7,6,FALSE,2
343,368,FALSE,FALSE,TRUE,5,6,8,6,NA,NA,6,4,FALSE,2
343,369,FALSE,FALSE,FALSE,5,6,5,7,NA,NA,5,5,FALSE,2
343,370,FALSE,FALSE,TRUE,7,7,7,7,8,6,7,6,FALSE,2
343,371,FALSE,FALSE,FALSE,6,6,6,NA,NA,7,5,4,FALSE,2
343,372,FALSE,FALSE,TRUE,8,7,7,6,6,6,6,5,FALSE,2
343,373,FALSE,FALSE,TRUE,9,8,7,6,9,NA,7,6,FALSE,2
343,374,FALSE,FALSE,TRUE,7,8,8,5,NA,NA,7,4,FALSE,2
343,375,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
343,376,FALSE,FALSE,FALSE,8,8,8,6,8,5,8,3,FALSE,2
343,377,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
343,378,FALSE,FALSE,TRUE,7,7,7,8,NA,NA,7,5,FALSE,2
344,361,FALSE,FALSE,TRUE,6,9,9,8,9,7,8,9,FALSE,9
344,362,FALSE,FALSE,FALSE,6,6,8,8,8,6,6,8,NA,9
344,363,FALSE,FALSE,FALSE,5,5,5,5,5,5,5,5,FALSE,9
344,364,TRUE,FALSE,TRUE,9,9,9,9,7,7,7,9,FALSE,9
344,365,FALSE,FALSE,FALSE,6,6,6,6,6,6,7,5,FALSE,9
344,366,TRUE,FALSE,TRUE,8,8,8,8,8,8,8,8,FALSE,9
344,367,FALSE,FALSE,TRUE,7,8,7,7,7,7,7,8,FALSE,9
344,368,FALSE,FALSE,FALSE,6,7,7,8,6,8,6,6,FALSE,9
344,369,TRUE,FALSE,TRUE,6,6,7,9,8,9,7,9,FALSE,9
344,370,FALSE,FALSE,TRUE,9,8,8,7,9,9,8,7,FALSE,9
344,371,FALSE,FALSE,TRUE,9,8,8,8,8,8,8,7,FALSE,9
344,372,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
344,373,FALSE,FALSE,TRUE,9,9,9,9,9,9,9,9,FALSE,9
344,374,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
344,375,FALSE,FALSE,TRUE,8,6,6,6,6,9,8,8,FALSE,9
344,376,FALSE,FALSE,TRUE,6,6,9,9,9,8,8,8,FALSE,9
344,377,TRUE,FALSE,TRUE,6,7,7,7,6,8,7,7,FALSE,9
344,378,FALSE,FALSE,FALSE,5,6,6,6,8,3,6,6,FALSE,9
345,361,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
345,362,FALSE,FALSE,FALSE,6,10,10,8,8,3,4,7,FALSE,2
345,363,FALSE,FALSE,FALSE,4,10,10,6,10,1,4,6,FALSE,2
345,364,TRUE,FALSE,TRUE,6,8,8,10,9,6,8,8,FALSE,2
345,365,FALSE,FALSE,TRUE,10,9,9,7,9,7,7,5,FALSE,2
345,366,TRUE,FALSE,TRUE,9,10,10,6,9,8,9,6,FALSE,2
345,367,FALSE,FALSE,FALSE,7,10,9,5,8,4,4,3,FALSE,2
345,368,TRUE,FALSE,TRUE,8,10,9,9,7,8,8,6,FALSE,2
345,369,TRUE,FALSE,TRUE,7,10,8,10,6,5,7,10,FALSE,2
345,370,FALSE,FALSE,TRUE,10,9,10,8,8,5,10,8,FALSE,2
345,371,FALSE,FALSE,FALSE,8,10,8,7,7,6,6,7,FALSE,2
345,372,FALSE,FALSE,TRUE,8,7,7,7,7,8,6,6,FALSE,2
345,373,FALSE,FALSE,FALSE,10,9,8,8,8,6,8,7,FALSE,2
345,374,FALSE,FALSE,FALSE,5,10,9,6,10,6,6,10,FALSE,2
345,375,FALSE,FALSE,TRUE,10,8,9,9,8,6,9,7,FALSE,2
345,376,FALSE,FALSE,FALSE,5,8,9,8,8,8,6,1,FALSE,2
345,377,FALSE,FALSE,FALSE,5,10,8,5,10,5,5,5,FALSE,2
345,378,FALSE,FALSE,TRUE,8,9,10,6,10,6,8,7,FALSE,2
346,361,FALSE,FALSE,FALSE,4,7,8,5,5,1,5,5,FALSE,5
346,362,FALSE,FALSE,FALSE,7,8,9,7,9,3,6,5,FALSE,5
346,363,FALSE,FALSE,FALSE,5,10,10,6,10,0,7,2,FALSE,5
346,364,FALSE,FALSE,FALSE,6,7,8,8,6,5,6,4,FALSE,5
346,365,FALSE,FALSE,TRUE,8,10,10,10,8,8,9,6,TRUE,5
346,366,TRUE,FALSE,TRUE,7,8,9,9,9,10,9,5,NA,5
346,367,TRUE,FALSE,TRUE,9,9,9,8,9,9,9,6,FALSE,5
346,368,FALSE,FALSE,FALSE,8,9,8,7,7,5,8,6,FALSE,5
346,369,FALSE,FALSE,FALSE,7,9,9,10,10,6,8,5,FALSE,5
346,370,TRUE,FALSE,TRUE,9,8,8,9,8,9,8,6,FALSE,5
346,371,FALSE,FALSE,FALSE,7,8,8,8,7,6,9,5,FALSE,5
346,372,TRUE,FALSE,TRUE,7,7,9,9,6,8,7,3,TRUE,5
346,373,TRUE,FALSE,TRUE,9,8,8,7,7,7,7,6,FALSE,5
346,374,FALSE,FALSE,FALSE,6,7,8,6,7,4,6,2,FALSE,5
346,375,FALSE,FALSE,FALSE,8,8,9,7,7,8,8,5,FALSE,5
346,376,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
346,377,FALSE,FALSE,FALSE,6,6,5,4,4,3,4,3,FALSE,5
346,378,TRUE,FALSE,TRUE,9,8,7,9,7,10,9,6,FALSE,5
347,361,FALSE,FALSE,FALSE,4,1,5,4,4,5,3,1,FALSE,2
347,362,FALSE,FALSE,TRUE,7,8,8,7,6,7,8,3,FALSE,2
347,363,FALSE,FALSE,TRUE,6,10,9,7,6,5,6,2,FALSE,2
347,364,FALSE,FALSE,TRUE,7,10,9,7,7,5,7,5,FALSE,2
347,365,FALSE,FALSE,TRUE,9,NA,NA,NA,NA,NA,7,2,FALSE,2
347,366,FALSE,FALSE,TRUE,7,9,9,5,7,5,6,4,FALSE,2
347,367,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
347,368,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
347,369,FALSE,FALSE,TRUE,7,10,9,10,9,5,8,4,FALSE,2
347,370,FALSE,FALSE,TRUE,8,8,8,7,7,8,7,2,FALSE,2
347,371,FALSE,FALSE,TRUE,8,10,9,9,8,5,8,NA,FALSE,2
347,372,FALSE,FALSE,TRUE,7,9,8,9,7,3,7,2,FALSE,2
347,373,FALSE,FALSE,TRUE,9,8,8,7,6,5,7,3,FALSE,2
347,374,FALSE,FALSE,TRUE,5,8,7,5,6,5,8,3,FALSE,2
347,375,FALSE,FALSE,FALSE,8,4,5,5,5,3,5,1,FALSE,2
347,376,FALSE,FALSE,TRUE,6,7,7,6,5,5,6,2,FALSE,2
347,377,FALSE,FALSE,FALSE,8,4,7,5,6,5,4,1,FALSE,2
347,378,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
348,361,FALSE,FALSE,TRUE,8,10,10,7,10,6,4,3,FALSE,3
348,362,FALSE,FALSE,TRUE,7,6,7,6,7,3,4,3,FALSE,3
348,363,TRUE,FALSE,TRUE,9,9,10,8,7,6,6,5,FALSE,3
348,364,FALSE,FALSE,TRUE,9,8,9,9,8,7,5,4,FALSE,3
348,365,FALSE,FALSE,TRUE,7,10,10,9,10,2,3,3,FALSE,3
348,366,FALSE,FALSE,TRUE,9,10,10,8,8,4,6,3,FALSE,3
348,367,FALSE,FALSE,TRUE,7,7,8,8,8,7,6,4,FALSE,3
348,368,FALSE,FALSE,TRUE,7,8,8,8,8,7,3,4,FALSE,3
348,369,FALSE,FALSE,TRUE,8,7,6,10,7,3,3,3,FALSE,3
348,370,FALSE,FALSE,TRUE,9,9,10,9,10,6,6,5,FALSE,3
348,371,FALSE,FALSE,TRUE,10,9,9,8,8,5,5,3,FALSE,3
348,372,FALSE,FALSE,TRUE,9,8,10,8,8,8,6,5,FALSE,3
348,373,FALSE,FALSE,TRUE,9,9,9,9,9,8,8,5,FALSE,3
348,374,FALSE,FALSE,TRUE,7,10,10,8,8,7,6,6,FALSE,3
348,375,FALSE,FALSE,TRUE,9,9,8,8,9,8,6,5,FALSE,3
348,376,FALSE,FALSE,TRUE,7,8,10,5,9,6,5,5,FALSE,3
348,377,FALSE,FALSE,TRUE,8,8,8,8,8,7,7,5,FALSE,3
348,378,FALSE,FALSE,TRUE,8,9,9,8,8,7,6,5,FALSE,3
349,361,FALSE,FALSE,FALSE,2,8,5,2,8,NA,3,10,FALSE,5
349,362,TRUE,FALSE,TRUE,4,7,9,7,8,8,8,8,FALSE,5
349,363,FALSE,FALSE,FALSE,4,8,6,3,7,NA,7,6,FALSE,5
349,364,FALSE,FALSE,FALSE,5,6,8,7,8,6,5,6,FALSE,5
349,365,FALSE,FALSE,TRUE,6,5,8,7,8,8,6,7,FALSE,5
349,366,TRUE,FALSE,TRUE,6,8,8,8,NA,8,8,8,FALSE,5
349,367,TRUE,FALSE,TRUE,4,8,7,8,5,8,8,9,FALSE,5
349,368,TRUE,FALSE,TRUE,4,8,6,8,7,8,8,8,FALSE,5
349,369,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
349,370,FALSE,FALSE,TRUE,8,6,7,6,6,6,8,8,FALSE,5
349,371,TRUE,FALSE,TRUE,7,8,7,8,7,NA,7,8,FALSE,5
349,372,TRUE,FALSE,TRUE,7,8,8,7,6,NA,7,8,FALSE,5
349,373,TRUE,FALSE,TRUE,9,8,8,7,9,NA,8,9,FALSE,5
349,374,FALSE,FALSE,FALSE,5,9,8,5,7,NA,7,7,FALSE,5
349,375,TRUE,FALSE,TRUE,9,8,5,10,7,NA,9,9,FALSE,5
349,376,FALSE,FALSE,FALSE,6,4,9,2,10,NA,5,2,FALSE,5
349,377,FALSE,FALSE,FALSE,5,7,7,4,5,NA,5,5,FALSE,5
349,378,FALSE,FALSE,FALSE,6,6,6,6,5,6,6,6,FALSE,5
350,361,FALSE,FALSE,FALSE,4,9,9,4,9,6,8,8,FALSE,2
350,362,FALSE,FALSE,FALSE,5,8,8,6,6,5,6,5,FALSE,2
350,363,FALSE,FALSE,FALSE,4,8,8,5,5,4,4,4,FALSE,2
350,364,FALSE,FALSE,FALSE,5,8,6,6,5,7,6,6,FALSE,2
350,365,FALSE,FALSE,FALSE,7,8,7,9,7,7,7,7,FALSE,2
350,366,TRUE,FALSE,TRUE,6,9,9,7,7,8,8,5,FALSE,2
350,367,FALSE,FALSE,FALSE,6,9,9,6,8,9,7,5,FALSE,2
350,368,TRUE,FALSE,TRUE,6,10,9,8,6,6,7,7,FALSE,2
350,369,FALSE,FALSE,FALSE,5,1,4,4,5,1,3,3,FALSE,2
350,370,FALSE,FALSE,TRUE,8,8,8,8,8,7,7,6,FALSE,2
350,371,FALSE,FALSE,FALSE,8,7,7,7,5,5,5,4,FALSE,2
350,372,FALSE,FALSE,FALSE,6,6,7,6,6,5,5,2,FALSE,2
350,373,TRUE,FALSE,TRUE,8,8,7,7,9,7,7,6,FALSE,2
350,374,FALSE,FALSE,FALSE,4,6,7,4,8,3,4,4,FALSE,2
350,375,FALSE,FALSE,FALSE,9,6,6,6,5,3,5,3,FALSE,2
350,376,FALSE,FALSE,TRUE,6,8,8,7,9,6,7,5,FALSE,2
350,377,FALSE,FALSE,FALSE,5,5,6,4,6,3,3,3,FALSE,2
350,378,FALSE,FALSE,FALSE,7,7,7,8,7,7,6,4,FALSE,2
351,361,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,362,TRUE,FALSE,TRUE,7,7,7,7,7,7,7,7,FALSE,NA
351,363,FALSE,FALSE,TRUE,7,7,7,7,7,7,7,7,FALSE,NA
351,364,TRUE,FALSE,TRUE,8,8,8,8,8,8,8,7,FALSE,NA
351,365,FALSE,FALSE,TRUE,6,6,6,6,7,6,7,6,FALSE,NA
351,366,FALSE,FALSE,TRUE,8,8,8,8,8,8,8,8,FALSE,NA
351,367,FALSE,FALSE,TRUE,7,7,7,7,7,8,8,7,FALSE,NA
351,368,FALSE,FALSE,FALSE,7,7,7,7,7,7,7,7,FALSE,NA
351,369,TRUE,FALSE,TRUE,7,8,8,7,7,6,6,6,FALSE,NA
351,370,FALSE,FALSE,TRUE,9,8,8,7,7,9,7,8,FALSE,NA
351,371,FALSE,FALSE,FALSE,3,3,3,2,3,0,3,3,FALSE,NA
351,372,FALSE,FALSE,TRUE,7,7,6,7,7,5,7,6,FALSE,NA
351,373,TRUE,FALSE,TRUE,9,9,9,9,9,9,9,8,FALSE,NA
351,374,FALSE,FALSE,TRUE,7,7,7,7,7,7,7,7,FALSE,NA
351,375,TRUE,FALSE,TRUE,8,8,8,8,8,8,8,8,FALSE,NA
351,376,FALSE,FALSE,TRUE,7,7,8,7,7,7,8,7,FALSE,NA
351,377,FALSE,FALSE,FALSE,5,6,7,5,7,8,5,5,FALSE,NA
351,378,FALSE,FALSE,FALSE,5,7,7,7,7,7,6,5,FALSE,NA
352,361,FALSE,FALSE,FALSE,6,6,7,6,6,5,6,6,FALSE,5
352,362,FALSE,FALSE,FALSE,6,8,8,7,5,8,7,7,FALSE,5
352,363,TRUE,FALSE,TRUE,6,8,8,7,7,8,7,7,FALSE,5
352,364,TRUE,FALSE,TRUE,8,9,8,8,6,9,9,7,FALSE,5
352,365,FALSE,FALSE,TRUE,8,6,7,7,7,8,7,6,FALSE,5
352,366,FALSE,FALSE,TRUE,9,8,8,9,6,9,9,7,FALSE,5
352,367,FALSE,FALSE,TRUE,7,8,7,7,6,7,7,7,FALSE,5
352,368,FALSE,FALSE,TRUE,8,8,8,9,7,9,9,7,FALSE,5
352,369,TRUE,FALSE,TRUE,7,7,7,9,7,8,8,7,FALSE,5
352,370,FALSE,FALSE,TRUE,9,7,8,8,7,8,9,7,FALSE,5
352,371,FALSE,FALSE,TRUE,8,6,8,7,8,7,8,6,FALSE,5
352,372,FALSE,FALSE,TRUE,7,8,9,7,7,9,8,6,FALSE,5
352,373,FALSE,FALSE,TRUE,9,9,7,7,7,8,9,7,FALSE,5
352,374,FALSE,FALSE,FALSE,7,7,7,6,6,7,7,6,FALSE,5
352,375,FALSE,FALSE,TRUE,9,7,8,8,8,8,9,6,FALSE,5
352,376,FALSE,FALSE,TRUE,7,7,8,8,8,7,8,6,FALSE,5
352,377,FALSE,FALSE,FALSE,6,5,6,5,5,5,5,5,FALSE,5
352,378,FALSE,FALSE,FALSE,6,6,6,5,5,6,6,5,FALSE,5
353,361,FALSE,FALSE,FALSE,4,4,5,4,5,NA,4,4,FALSE,5
353,362,FALSE,FALSE,TRUE,5,6,8,5,6,NA,5,5,FALSE,5
353,363,FALSE,FALSE,TRUE,6,8,8,7,6,NA,6,5,FALSE,5
353,364,FALSE,FALSE,TRUE,6,7,8,8,6,7,7,5,FALSE,5
353,365,FALSE,FALSE,TRUE,6,6,7,6,6,NA,6,5,FALSE,5
353,366,FALSE,FALSE,TRUE,5,8,7,5,6,5,5,5,FALSE,5
353,367,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
353,368,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
353,369,TRUE,FALSE,TRUE,8,8,8,7,7,NA,8,5,FALSE,5
353,370,FALSE,FALSE,TRUE,6,7,7,7,7,NA,6,5,FALSE,5
353,371,FALSE,FALSE,TRUE,7,7,7,7,7,7,8,5,FALSE,5
353,372,FALSE,FALSE,TRUE,7,8,8,8,8,NA,8,5,FALSE,5
353,373,FALSE,FALSE,TRUE,7,7,8,7,7,NA,8,5,FALSE,5
353,374,FALSE,FALSE,TRUE,6,7,7,6,6,NA,7,5,FALSE,5
353,375,FALSE,FALSE,FALSE,6,6,6,5,5,NA,4,4,FALSE,5
353,376,FALSE,FALSE,TRUE,7,7,7,6,5,5,7,5,FALSE,5
353,377,FALSE,FALSE,FALSE,4,5,7,4,6,NA,4,4,FALSE,5
353,378,FALSE,FALSE,FALSE,4,5,6,4,6,NA,4,4,FALSE,5
354,361,FALSE,FALSE,FALSE,1,10,4,6,6,4,5,6,FALSE,12
354,362,TRUE,FALSE,TRUE,4,10,10,10,7,10,7,8,FALSE,12
354,363,FALSE,FALSE,FALSE,1,10,4,3,5,2,4,5,FALSE,12
354,364,TRUE,FALSE,TRUE,7,10,8,8,NA,8,6,8,FALSE,12
354,365,TRUE,FALSE,TRUE,9,10,8,9,7,9,9,8,FALSE,12
354,366,TRUE,FALSE,TRUE,9,10,10,10,9,8,9,9,FALSE,12
354,367,FALSE,FALSE,FALSE,2,8,6,4,4,10,5,7,FALSE,12
354,368,TRUE,FALSE,TRUE,8,9,9,9,10,9,9,8,FALSE,12
354,369,TRUE,FALSE,TRUE,5,10,8,10,6,10,8,10,FALSE,12
354,370,FALSE,FALSE,TRUE,7,9,9,9,9,8,8,NA,NA,12
354,371,TRUE,FALSE,TRUE,9,10,10,10,10,9,9,8,FALSE,12
354,372,TRUE,FALSE,TRUE,4,8,7,7,6,6,6,6,FALSE,12
354,373,FALSE,FALSE,TRUE,7,7,10,10,9,9,8,8,FALSE,12
354,374,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
354,375,FALSE,FALSE,TRUE,7,10,6,6,6,3,5,6,FALSE,12
354,376,FALSE,FALSE,FALSE,4,10,10,3,10,2,5,4,FALSE,12
354,377,FALSE,FALSE,FALSE,2,8,10,4,4,2,4,5,NA,12
354,378,FALSE,FALSE,TRUE,7,9,8,10,7,7,7,7,FALSE,12
355,361,FALSE,FALSE,FALSE,4,8,7,9,8,7,4,2,NA,2
355,362,FALSE,FALSE,FALSE,5,8,9,8,8,7,5,4,FALSE,2
355,363,FALSE,FALSE,FALSE,5,6,7,7,8,7,5,3,FALSE,2
355,364,FALSE,FALSE,FALSE,5,10,9,9,8,9,7,3,NA,2
355,365,FALSE,FALSE,FALSE,8,9,9,9,9,10,6,7,FALSE,2
355,366,TRUE,FALSE,TRUE,9,8,7,8,8,9,9,7,FALSE,2
355,367,FALSE,FALSE,FALSE,7,6,8,6,7,8,5,2,FALSE,2
355,368,FALSE,FALSE,FALSE,7,6,5,5,5,5,4,5,NA,2
355,369,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
355,370,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
355,371,FALSE,FALSE,FALSE,9,8,8,8,8,7,8,6,NA,2
355,372,FALSE,FALSE,FALSE,5,6,7,8,5,5,5,4,NA,2
355,373,FALSE,FALSE,TRUE,9,8,8,7,8,8,4,7,FALSE,2
355,374,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
